스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
1,전라남도,화순군,전라남도 화순군 사평면 검산리 610,전라남도 화순군 사평면 검산리 610,전라남도 화순군 사평면 검산리 610,34.981402,127.092879,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 검산리 111-7,전라남도 화순군 사평면 검산리 111-7,전라남도 화순군 사평면 검산리 111-7,34.983364,127.091839,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 장전리 465,전라남도 화순군 사평면 장전리 465,전라남도 화순군 사평면 장전리 465,35.034667,127.094725,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 검산리 449,전라남도 화순군 사평면 검산리 449,전라남도 화순군 사평면 검산리 449,34.983165,127.094163,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 대곡1길 26,전라남도 화순군 사평면 대곡1길 26,전라남도 화순군 사평면 대곡1길 26,34.9865774,127.100169,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 유마로 377-1,전라남도 화순군 사평면 유마로 377-1,전라남도 화순군 사평면 유마로 377-1,35.000804,127.165752,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 대곡리 715,전라남도 화순군 사평면 대곡리 715,전라남도 화순군 사평면 대곡리 715,34.986301,127.111473,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 검산리 100,전라남도 화순군 사평면 검산리 100,전라남도 화순군 사평면 검산리 100,34.986073,127.086049,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 벽송리 319,전라남도 화순군 사평면 벽송리 319,전라남도 화순군 사평면 벽송리 319,35.013812,127.084085,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
2,광주광역시,남구,대남대로,광주광역시 남구 대남대로 169 (남광주농협),,35.13341232,126.9065694,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
1,전라남도,화순군,전라남도 화순군 사평면 사평리 591,전라남도 화순군 사평면 사평리 591,전라남도 화순군 사평면 사평리 591,34.998869,127.095645,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절동길 35-3,전라남도 화순군 사평면 절동길 35-3,전라남도 화순군 사평면 절동길 35-3,35.0091682,127.1234079,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 내리 678-6,전라남도 화순군 사평면 내리 678-6,전라남도 화순군 사평면 내리 678-6,35.036671,127.126897,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 벽송리 533-8,전라남도 화순군 사평면 벽송리 533-8,전라남도 화순군 사평면 벽송리 533-8,35.019451,127.084303,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 512,전라남도 화순군 사평면 사평리 512,전라남도 화순군 사평면 사평리 512,35.0013356,127.0964732,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 상사1길 27-1,전라남도 화순군 사평면 상사1길 27-1,전라남도 화순군 사평면 상사1길 27-1,34.998729,127.0970031,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 291-3,전라남도 화순군 사평면 절산리 291-3,전라남도 화순군 사평면 절산리 291-3,35.007416,127.124646,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 내리 813-19,전라남도 화순군 사평면 내리 813-19,전라남도 화순군 사평면 내리 813-19,35.037607,127.123658,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평길 39,전라남도 화순군 사평면 사평길 39,전라남도 화순군 사평면 사평길 39,35.004167,127.0971312,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 541,전라남도 화순군 사평면 사평리 541,전라남도 화순군 사평면 사평리 541,35.000249,127.0956721,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 747,전라남도 화순군 사평면 절산리 747,전라남도 화순군 사평면 절산리 747,35.004806,127.112696,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 남평촌길 24-2,전라남도 화순군 사평면 남평촌길 24-2,전라남도 화순군 사평면 남평촌길 24-2,35.0335361,127.131397,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 벽송길 21,전라남도 화순군 사평면 벽송길 21,전라남도 화순군 사평면 벽송길 21,35.011334,127.083944,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 원리 662-1,전라남도 화순군 사평면 원리 662-1,전라남도 화순군 사평면 원리 662-1,34.996106,127.077325,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 294-1,전라남도 화순군 사평면 사평리 294-1,전라남도 화순군 사평면 사평리 294-1,35.011002,127.094303,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 367-3,전라남도 화순군 사평면 사평리 367-3,전라남도 화순군 사평면 사평리 367-3,35.005789,127.097989,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 장전리 192-8,전라남도 화순군 사평면 장전리 192-8,전라남도 화순군 사평면 장전리 192-8,35.015929,127.100787,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사수리 646,전라남도 화순군 사평면 사수리 646,전라남도 화순군 사평면 사수리 646,34.99863094,127.133949,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 661-2,전라남도 화순군 사평면 절산리 661-2,전라남도 화순군 사평면 절산리 661-2,35.008292,,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 1056-2,전라남도 화순군 사평면 사평리 1056-2,전라남도 화순군 사평면 사평리 1056-2,,127.096293,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 원리 479,전라남도 화순군 사평면 원리 479,전라남도 화순군 사평면 원리 479,34.994376,127.081613,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 40-9,전라남도 화순군 사평면 사평리 40-9,전라남도 화순군 사평면 사평리 40-9,35.003983,,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 산13-7,전라남도 화순군 사평면 사평리 산13-7,전라남도 화순군 사평면 사평리 산13-7,34.997487,127.096196,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 용리 산32-23,전라남도 화순군 사평면 용리 산32-23,전라남도 화순군 사평면 용리 산32-23,35.023022,127.106115,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
2,광주광역시,남구,대남대로,광주광역시 남구 대남대로 169 (남광주농협 정류장),,35.13341232,126.9065694,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
1,전라남도,화순군,전라남도 화순군 사평면 다산리 566-2,전라남도 화순군 사평면 다산리 566-2,전라남도 화순군 사평면 다산리 566-2,35.022324,127.126975,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 운산리 294,전라남도 화순군 사평면 운산리 294,전라남도 화순군 사평면 운산리 294,34.972828,127.082645,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 다산리 386-2,전라남도 화순군 사평면 다산리 386-2,전라남도 화순군 사평면 다산리 386-2,35.023066,127.125796,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 산33-1,전라남도 화순군 사평면 사평리 산33-1,전라남도 화순군 사평면 사평리 산33-1,,127.105867,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사수리 543,전라남도 화순군 사평면 사수리 543,전라남도 화순군 사평면 사수리 543,34.992927,127.134086,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 남계리 398-1,전라남도 화순군 사평면 남계리 398-1,전라남도 화순군 사평면 남계리 398-1,34.989126,127.158364,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 삼산길 25-3,전라남도 화순군 사평면 삼산길 25-3,전라남도 화순군 사평면 삼산길 25-3,35.0347672,127.1384352,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평길 7,전라남도 화순군 사평면 사평길 7,전라남도 화순군 사평면 사평길 7,35.0061649,127.099006,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 주산리 419,전라남도 화순군 사평면 주산리 419,전라남도 화순군 사평면 주산리 419,34.977806,127.142869,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 원리 250-1,전라남도 화순군 사평면 원리 250-1,전라남도 화순군 사평면 원리 250-1,34.993457,127.081719,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 유마리 229-2,전라남도 화순군 사평면 유마리 229-2,전라남도 화순군 사평면 유마리 229-2,35.013367,127.170943,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 밀양길 23,전라남도 화순군 사평면 밀양길 23,전라남도 화순군 사평면 밀양길 23,35.03297416,127.138525,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 932,전라남도 화순군 사평면 사평리 932,전라남도 화순군 사평면 사평리 932,35.0085857,127.091987,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 다산리 484-3,전라남도 화순군 사평면 다산리 484-3,전라남도 화순군 사평면 다산리 484-3,35.023135,127.124217,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
